content,score,Label,textCaseFolding,textStopWord,textClean,textTokens,teksNormalized,textSteam,appsTokensFdist,topTokens
Mempermudah membaca Alquran dimana saja dan kapan saja kerena saat ini manusia gen Z lebih asyik bawa-bawa handphone dengan adanya Al-Qur'an digital insyaallah bisa membawa kebaikan juga untuk pengguna handphone agar tetap bisa membaca Alqur'an,5,1,mempermudah membaca alquran dimana saja dan kapan saja kerena saat ini manusia gen z lebih asyik bawa-bawa handphone dengan adanya al-qur'an digital insyaallah bisa membawa kebaikan juga untuk pengguna handphone agar tetap bisa membaca alqur'an,mempermudah membaca alquran dimana kerena manusia gen z asyik bawa-bawa handphone al-qur'an digital insyaallah membawa kebaikan pengguna handphone membaca alqur'an,mempermudah membaca alquran dimana kerena manusia gen z asyik bawa-bawa handphone al-qur'an digital insyaallah membawa kebaikan pengguna handphone membaca alqur'an,"['mempermudah', 'membaca', 'alquran', 'dimana', 'kerena', 'manusia', 'gen', 'z', 'asyik', 'bawa-bawa', 'handphone', ""al-qur'an"", 'digital', 'insyaallah', 'membawa', 'kebaikan', 'pengguna', 'handphone', 'membaca', ""alqur'an""]","['mempermudah', 'membaca', 'alquran', 'dimana', 'kerena', 'manusia', 'gen', 'z', ' asik', 'bawa-bawa', 'handphone', ""al-qur'an"", 'digital', 'insyaallah', 'membawa', 'kebaikan', 'pengguna', 'handphone', 'membaca', ""alqur'an""]","['mudah', 'baca', 'alquran', 'rena', 'manusia', 'gen', 'z', 'asik', 'bawa', 'handphone', 'al-qur an', 'digital', 'insyaallah', 'bawa', 'baik', 'handphone', 'baca', 'alqur an']",<FreqDist with 15 samples and 18 outcomes>,"[('baca', 2), ('bawa', 2), ('handphone', 2), ('mudah', 1), ('alquran', 1)]"
"Sudah lma pkai aplikasi alqur'an ini cuma sekarang caranya, harus mncari kmbli di playstore... tdk bsa dipsng pd dftar layar hp.. jd sdkit ribet.. tdk sprti dlu tinggal klik lngsung bsa cri surat yg mw di baca",5,1,"sudah lma pkai aplikasi alqur'an ini cuma sekarang caranya, harus mncari kmbli di playstore... tdk bsa dipsng pd dftar layar hp.. jd sdkit ribet.. tdk sprti dlu tinggal klik lngsung bsa cri surat yg mw di baca","lma pkai aplikasi alqur'an caranya, mncari kmbli playstore... tdk bsa dipsng pd dftar layar hp.. jd sdkit ribet.. tdk sprti dlu tinggal klik lngsung bsa cri surat yg mw baca","lma pkai aplikasi alqur'an caranya, mncari kmbli playstore... tdk bsa dipsng pd dftar layar hp.. jd sdkit ribet.. tdk sprti dlu tinggal klik lngsung bsa cri surat yg mw baca","['lma', 'pkai', 'aplikasi', ""alqur'an"", 'caranya', ',', 'mncari', 'kmbli', 'playstore', '...', 'tdk', 'bsa', 'dipsng', 'pd', 'dftar', 'layar', 'hp', '..', 'jd', 'sdkit', 'ribet', '..', 'tdk', 'sprti', 'dlu', 'tinggal', 'klik', 'lngsung', 'bsa', 'cri', 'surat', 'yg', 'mw', 'baca']","['lma', ' pakai', 'aplikasi', ""alqur'an"", 'caranya', ',', 'mncari', 'kmbli', 'playstore', '...', ' tidak', ' bisa', 'dipsng', ' pada', 'dftar', 'layar', ' seluler', '..', ' jadi', ' sedikit', 'ribet', '..', ' tidak', ' seperti', ' dulu', 'tinggal', 'klik', ' langsung', ' bisa', 'cri', 'surat', ' yang', ' now watching', 'baca']","['lma', 'pakai', 'alqur an', 'cara', 'mncari', 'kmbli', 'playstore', 'tidak', 'bisa', 'dipsng', 'pada', 'dftar', 'layar', 'hp', 'jadi', 'sedikit', 'ribet', 'tidak', 'seperti', 'dulu', 'tinggal', 'klik', 'langsung', 'bisa', 'cri', 'surat', 'yang', 'now watching', 'baca']",<FreqDist with 27 samples and 29 outcomes>,"[('tidak', 2), ('bisa', 2), ('lma', 1), ('pakai', 1), ('alqur an', 1)]"
sangat bagus! aplikasi ini offline dan kalau data internet hidup aplikasi ini gak ada iklannya jadi gak terganggu buka aplikasi ini. Btw aplikasi ini ada pengingat waktu sholat disertai Adzan trus bisa di atur sendiri atau disesuaikan sendiri.,5,1,sangat bagus! aplikasi ini offline dan kalau data internet hidup aplikasi ini gak ada iklannya jadi gak terganggu buka aplikasi ini. btw aplikasi ini ada pengingat waktu sholat disertai adzan trus bisa di atur sendiri atau disesuaikan sendiri.,bagus! aplikasi offline data internet hidup aplikasi gak iklannya gak terganggu buka aplikasi ini. btw aplikasi pengingat sholat disertai adzan trus atur disesuaikan sendiri.,bagus! aplikasi offline data internet hidup aplikasi gak iklannya gak terganggu buka aplikasi ini. btw aplikasi pengingat sholat disertai adzan trus atur disesuaikan sendiri.,"['bagus', '!', 'aplikasi', 'offline', 'data', 'internet', 'hidup', 'aplikasi', 'gak', 'iklannya', 'gak', 'terganggu', 'buka', 'aplikasi', 'ini', '.', 'btw', 'aplikasi', 'pengingat', 'sholat', 'disertai', 'adzan', 'trus', 'atur', 'disesuaikan', 'sendiri', '.']","['bagus', '!', 'aplikasi', 'offline', 'data', 'internet', 'hidup', 'aplikasi', 'gak', 'iklannya', 'gak', 'terganggu', 'buka', 'aplikasi', 'ini', '.', ' ngomong', 'aplikasi', 'pengingat', 'sholat', 'disertai', 'adzan', ' terus', 'atur', 'disesuaikan', 'sendiri', '.']","['bagus', 'offline', 'data', 'internet', 'hidup', 'gak', 'iklan', 'gak', 'ganggu', 'buka', 'ini', 'ngomong', 'ingat', 'sholat', 'serta', 'adzan', 'terus', 'atur', 'sesuai', 'sendiri']",<FreqDist with 19 samples and 20 outcomes>,"[('gak', 2), ('bagus', 1), ('offline', 1), ('data', 1), ('internet', 1)]"
"Assalamualaikum admin, aplikasi Al-Qur'an ini sangat bagus. Bisa mengingatkan kita untuk senantiasa membaca Al- Qur'an. Tetapi, apakah bisa fiturnya ditambah seperti doa-doa harian, dzikir, dan sholawat. Waassalaam",5,1,"assalamualaikum admin, aplikasi al-qur'an ini sangat bagus. bisa mengingatkan kita untuk senantiasa membaca al- qur'an. tetapi, apakah bisa fiturnya ditambah seperti doa-doa harian, dzikir, dan sholawat. waassalaam","assalamualaikum admin, aplikasi al-qur'an bagus. senantiasa membaca al- qur'an. tetapi, fiturnya ditambah doa-doa harian, dzikir, sholawat. waassalaam","assalamualaikum admin, aplikasi al-qur'an bagus. senantiasa membaca al- qur'an. tetapi, fiturnya ditambah doa-doa harian, dzikir, sholawat. waassalaam","['assalamualaikum', 'admin', ',', 'aplikasi', ""al-qur'an"", 'bagus', '.', 'senantiasa', 'membaca', 'al-', ""qur'an"", '.', 'tetapi', ',', 'fiturnya', 'ditambah', 'doa-doa', 'harian', ',', 'dzikir', ',', 'sholawat', '.', 'waassalaam']","['assalamualaikum', 'admin', ',', 'aplikasi', ""al-qur'an"", 'bagus', '.', 'senantiasa', 'membaca', 'al-', ""qur'an"", '.', 'tetapi', ',', 'fiturnya', 'ditambah', 'doa-doa', 'harian', ',', 'dzikir', ',', 'sholawat', '.', 'waassalaam']","['assalamualaikum', 'admin', 'al-qur an', 'bagus', 'senantiasa', 'baca', 'al-', 'qur an', 'tetapi', 'fiturnya', 'tambah', 'doa', 'hari', 'dzikir', 'sholawat', 'waassalaam']",<FreqDist with 16 samples and 16 outcomes>,"[('assalamualaikum', 1), ('admin', 1), ('al-qur an', 1), ('bagus', 1), ('senantiasa', 1)]"
Sangat bermanfaat. Cuma fitur arah kiblatnya susah digunakan. Semoga kedepan fitur arah kiblatnya bisa digunakan tanpa harus menggoyangkan angka 8.,5,1,sangat bermanfaat. cuma fitur arah kiblatnya susah digunakan. semoga kedepan fitur arah kiblatnya bisa digunakan tanpa harus menggoyangkan angka 8.,bermanfaat. fitur arah kiblatnya susah digunakan. semoga kedepan fitur arah kiblatnya menggoyangkan angka 8.,bermanfaat. fitur arah kiblatnya susah digunakan. semoga kedepan fitur arah kiblatnya menggoyangkan angka 8.,"['bermanfaat', '.', 'fitur', 'arah', 'kiblatnya', 'susah', 'digunakan', '.', 'semoga', 'kedepan', 'fitur', 'arah', 'kiblatnya', 'menggoyangkan', 'angka', '8', '.']","['bermanfaat', '.', 'fitur', 'arah', 'kiblatnya', 'susah', 'digunakan', '.', 'semoga', 'kedepan', 'fitur', 'arah', 'kiblatnya', 'menggoyangkan', 'angka', '8', '.']","['manfaat', 'fitur', 'arah', 'kiblat', 'susah', 'guna', 'moga', 'depan', 'fitur', 'arah', 'kiblat', 'goyang', 'angka', '8']",<FreqDist with 11 samples and 14 outcomes>,"[('fitur', 2), ('arah', 2), ('kiblat', 2), ('manfaat', 1), ('susah', 1)]"
"Murrotal ini sangat bermanfaat bagi diri saya pribadi karena bentuk offline, kapan & dimana saja dapat diputar/didengar tanpa iklan, semoga murrotal ini tetap komitz tanpa iklan.",4,1,"murrotal ini sangat bermanfaat bagi diri saya pribadi karena bentuk offline, kapan & dimana saja dapat diputar/didengar tanpa iklan, semoga murrotal ini tetap komitz tanpa iklan.","murrotal bermanfaat pribadi bentuk offline, & dimana diputar/didengar iklan, semoga murrotal komitz iklan.","murrotal bermanfaat pribadi bentuk offline, & dimana diputar/didengar iklan, semoga murrotal komitz iklan.","['murrotal', 'bermanfaat', 'pribadi', 'bentuk', 'offline', ',', '&', 'dimana', 'diputar/didengar', 'iklan', ',', 'semoga', 'murrotal', 'komitz', 'iklan', '.']","['murrotal', 'bermanfaat', 'pribadi', 'bentuk', 'offline', ',', '&', 'dimana', 'diputar/didengar', 'iklan', ',', 'semoga', 'murrotal', 'komitz', 'iklan', '.']","['murrotal', 'manfaat', 'pribadi', 'bentuk', 'offline', '', 'putar dengar', 'iklan', 'moga', 'murrotal', 'komitz', 'iklan']",<FreqDist with 10 samples and 12 outcomes>,"[('murrotal', 2), ('iklan', 2), ('manfaat', 1), ('pribadi', 1), ('bentuk', 1)]"
"alhamdulillah... dengan meng-install aplikasi ini saya merasa senang sekali karena di setiap wkt , alarm adzan selalu berbunyi ,mungkin karena saya pakai HP terbaru dengan ram 16, soalnya di hp lama meng-install aplikasi yg sama RAM 6 alarm adzan jarang banget bunyinya ,",5,1,"alhamdulillah... dengan meng-install aplikasi ini saya merasa senang sekali karena di setiap wkt , alarm adzan selalu berbunyi ,mungkin karena saya pakai hp terbaru dengan ram 16, soalnya di hp lama meng-install aplikasi yg sama ram 6 alarm adzan jarang banget bunyinya ,","alhamdulillah... meng-install aplikasi senang wkt , alarm adzan berbunyi ,mungkin pakai hp terbaru ram 16, hp meng-install aplikasi yg ram 6 alarm adzan jarang banget bunyinya ,","alhamdulillah... meng-install aplikasi senang wkt , alarm adzan berbunyi ,mungkin pakai hp terbaru ram 16, hp meng-install aplikasi yg ram 6 alarm adzan jarang banget bunyinya ,","['alhamdulillah', '...', 'meng-install', 'aplikasi', 'senang', 'wkt', ',', 'alarm', 'adzan', 'berbunyi', ',', 'mungkin', 'pakai', 'hp', 'terbaru', 'ram', '16', ',', 'hp', 'meng-install', 'aplikasi', 'yg', 'ram', '6', 'alarm', 'adzan', 'jarang', 'banget', 'bunyinya', ',']","['alhamdulillah', '...', 'meng-install', 'aplikasi', 'senang', ' waktu', ',', 'alarm', 'adzan', 'berbunyi', ',', 'mungkin', 'pakai', ' seluler', 'terbaru', 'ram', '16', ',', ' seluler', 'meng-install', 'aplikasi', ' yang', 'ram', '6', 'alarm', 'adzan', 'jarang', 'banget', 'bunyinya', ',']","['alhamdulillah', 'meng-install', 'senang', 'waktu', '', 'alarm', 'adzan', 'bunyi', 'mungkin', 'pakai', 'seluler', 'baru', 'ram', '16', 'seluler', 'meng-install', 'yang', 'ram', '6', 'alarm', 'adzan', 'jarang', 'banget', 'bunyi', '']",<FreqDist with 18 samples and 25 outcomes>,"[('meng-install', 2), ('', 2), ('alarm', 2), ('adzan', 2), ('bunyi', 2)]"
"alhamdulillah, aplikasinya simpel, sangat berguna, hanya terkadang kurang sinkron dengan jadwal sholat di tempat kami, beda 2 menit. Untuk fitur lainnya, sangat mudah mendonlod murottal, lihat qiblat akurat, dan terjemahan per kata juga baik sekali. Terima kasih.",5,1,"alhamdulillah, aplikasinya simpel, sangat berguna, hanya terkadang kurang sinkron dengan jadwal sholat di tempat kami, beda 2 menit. untuk fitur lainnya, sangat mudah mendonlod murottal, lihat qiblat akurat, dan terjemahan per kata juga baik sekali. terima kasih.","alhamdulillah, aplikasinya simpel, berguna, terkadang sinkron jadwal sholat kami, beda 2 menit. fitur lainnya, mudah mendonlod murottal, lihat qiblat akurat, terjemahan sekali. terima kasih.","alhamdulillah, aplikasinya simpel, berguna, terkadang sinkron jadwal sholat kami, beda 2 menit. fitur lainnya, mudah mendonlod murottal, lihat qiblat akurat, terjemahan sekali. terima kasih.","['alhamdulillah', ',', 'aplikasinya', 'simpel', ',', 'berguna', ',', 'terkadang', 'sinkron', 'jadwal', 'sholat', 'kami', ',', 'beda', '2', 'menit', '.', 'fitur', 'lainnya', ',', 'mudah', 'mendonlod', 'murottal', ',', 'lihat', 'qiblat', 'akurat', ',', 'terjemahan', 'sekali', '.', 'terima', 'kasih', '.']","['alhamdulillah', ',', 'aplikasinya', 'simpel', ',', 'berguna', ',', 'terkadang', 'sinkron', 'jadwal', 'sholat', 'kami', ',', 'beda', '2', 'menit', '.', 'fitur', 'lainnya', ',', 'mudah', 'mendonlod', 'murottal', ',', 'lihat', 'qiblat', 'akurat', ',', 'terjemahan', 'sekali', '.', 'terima', 'kasih', '.']","['alhamdulillah', 'aplikasi', 'simpel', 'guna', 'terkadang', 'sinkron', 'jadwal', 'sholat', 'kami', 'beda', '2', 'menit', 'fitur', 'lain', 'mendonlod', 'murottal', 'lihat', 'qiblat', 'akurat', 'terjemah', 'sekali', 'terima', 'kasih']",<FreqDist with 23 samples and 23 outcomes>,"[('alhamdulillah', 1), ('aplikasi', 1), ('simpel', 1), ('guna', 1), ('terkadang', 1)]"
Trimksh dgn apk ini sangat membantu untuk memahami serta sangat jelas dan mudah di fahami selain ada latin serta audio jugak ada penjelasan beserta artinya.🤗🥰😘😘,5,1,trimksh dgn apk ini sangat membantu untuk memahami serta sangat jelas dan mudah di fahami selain ada latin serta audio jugak ada penjelasan beserta artinya.🤗🥰😘😘,trimksh dgn apk membantu memahami mudah fahami latin audio jugak penjelasan beserta artinya.🤗🥰😘😘,trimksh dgn apk membantu memahami mudah fahami latin audio jugak penjelasan beserta artinya.,"['trimksh', 'dgn', 'apk', 'membantu', 'memahami', 'mudah', 'fahami', 'latin', 'audio', 'jugak', 'penjelasan', 'beserta', 'artinya', '.']","['trimksh', ' dengan', ' aplikasi', 'membantu', 'memahami', 'mudah', 'fahami', 'latin', 'audio', 'jugak', 'penjelasan', 'beserta', 'artinya', '.']","['trimksh', 'dengan', 'aplikasi', 'bantu', 'paham', 'fahami', 'latin', 'audio', 'jugak', 'jelas', 'serta', 'arti']",<FreqDist with 12 samples and 12 outcomes>,"[('trimksh', 1), ('dengan', 1), ('aplikasi', 1), ('bantu', 1), ('paham', 1)]"
"Alhamdulillah, sangat membantu. bisa membaca Qur'an dimanapun & kpn pun, kecuali di tempat2 yg dilarang. semoga semakin keren & menjadi amal ibadah untuk yg membuat aplikasi ini serta para pendukungnya",5,1,"alhamdulillah, sangat membantu. bisa membaca qur'an dimanapun & kpn pun, kecuali di tempat2 yg dilarang. semoga semakin keren & menjadi amal ibadah untuk yg membuat aplikasi ini serta para pendukungnya","alhamdulillah, membantu. membaca qur'an dimanapun & kpn pun, kecuali tempat2 yg dilarang. semoga keren & amal ibadah yg aplikasi pendukungnya","alhamdulillah, membantu. membaca qur'an dimanapun & kpn pun, kecuali tempat2 yg dilarang. semoga keren & amal ibadah yg aplikasi pendukungnya","['alhamdulillah', ',', 'membantu', '.', 'membaca', ""qur'an"", 'dimanapun', '&', 'kpn', 'pun', ',', 'kecuali', 'tempat2', 'yg', 'dilarang', '.', 'semoga', 'keren', '&', 'amal', 'ibadah', 'yg', 'aplikasi', 'pendukungnya']","['alhamdulillah', ',', 'membantu', '.', 'membaca', ""qur'an"", 'dimanapun', '&', ' kapan', 'pun', ',', 'kecuali', 'tempat2', ' yang', 'dilarang', '.', 'semoga', 'keren', '&', 'amal', 'ibadah', ' yang', 'aplikasi', 'pendukungnya']","['alhamdulillah', 'bantu', 'baca', 'qur an', 'mana', '', 'kapan', 'pun', 'tempat2', 'yang', 'larang', 'moga', 'keren', '', 'amal', 'ibadah', 'yang', 'dukung']",<FreqDist with 16 samples and 18 outcomes>,"[('', 2), ('yang', 2), ('alhamdulillah', 1), ('bantu', 1), ('baca', 1)]"
Baarokalloh mantap...mendekati sempurna.. Jadi mudah utk membaca Al Qur'an kapanpun dan di manapun selama kita blm batal wudhu nya...,5,1,baarokalloh mantap...mendekati sempurna.. jadi mudah utk membaca al qur'an kapanpun dan di manapun selama kita blm batal wudhu nya...,baarokalloh mantap...mendekati sempurna.. mudah utk membaca al qur'an manapun blm batal wudhu nya...,baarokalloh mantap...mendekati sempurna.. mudah utk membaca al qur'an manapun blm batal wudhu nya...,"['baarokalloh', 'mantap', '...', 'mendekati', 'sempurna', '..', 'mudah', 'utk', 'membaca', 'al', ""qur'an"", 'manapun', 'blm', 'batal', 'wudhu', 'nya', '...']","['baarokalloh', 'mantap', '...', 'mendekati', 'sempurna', '..', 'mudah', ' untuk', 'membaca', 'al', ""qur'an"", 'manapun', ' belum', 'batal', 'wudhu', 'nya', '...']","['baarokalloh', 'mantap dekat', 'sempurna', 'untuk', 'baca', 'al', 'qur an', 'mana', 'belum', 'batal', 'wudhu', 'nya']",<FreqDist with 12 samples and 12 outcomes>,"[('baarokalloh', 1), ('mantap dekat', 1), ('sempurna', 1), ('untuk', 1), ('baca', 1)]"
"Pak tolong di setiap surat dikasih menu tanda, bintang atau apa, pokoknya bisa untuk pemberian tanda untuk di baca lagi, jadi saya gak cari lagi kalau mau baca surat itu, jadi di menu utama tinggal masuk kesurat itu, tolong ya pak",4,1,"pak tolong di setiap surat dikasih menu tanda, bintang atau apa, pokoknya bisa untuk pemberian tanda untuk di baca lagi, jadi saya gak cari lagi kalau mau baca surat itu, jadi di menu utama tinggal masuk kesurat itu, tolong ya pak","tolong surat dikasih menu tanda, bintang apa, pokoknya pemberian tanda baca lagi, gak cari baca surat itu, menu utama tinggal masuk kesurat itu, tolong ya","tolong surat dikasih menu tanda, bintang apa, pokoknya pemberian tanda baca lagi, gak cari baca surat itu, menu utama tinggal masuk kesurat itu, tolong ya","['tolong', 'surat', 'dikasih', 'menu', 'tanda', ',', 'bintang', 'apa', ',', 'pokoknya', 'pemberian', 'tanda', 'baca', 'lagi', ',', 'gak', 'cari', 'baca', 'surat', 'itu', ',', 'menu', 'utama', 'tinggal', 'masuk', 'kesurat', 'itu', ',', 'tolong', 'ya']","['tolong', 'surat', ' kasih', 'menu', 'tanda', ',', 'bintang', 'apa', ',', 'pokoknya', 'pemberian', 'tanda', 'baca', 'lagi', ',', 'gak', 'cari', 'baca', 'surat', 'itu', ',', 'menu', 'utama', 'tinggal', 'masuk', 'kesurat', 'itu', ',', 'tolong', ' iya']","['tolong', 'surat', 'kasih', 'menu', 'tanda', 'bintang', 'apa', 'pokok', 'beri', 'tanda', 'baca', 'lagi', 'gak', 'cari', 'baca', 'surat', 'itu', 'menu', 'utama', 'tinggal', 'masuk', 'surat', 'itu', 'tolong']",<FreqDist with 17 samples and 24 outcomes>,"[('surat', 3), ('tolong', 2), ('menu', 2), ('tanda', 2), ('baca', 2)]"
"Alhamdulillah suka dg aplikasi al quran ini simple jelas membantu dalam hafalan dan muroja'ah, alhamdulillah semakin berkembang dan sangat bermanfaat bagi kaum muslimin yg ingin belajar quran dan menghapalnya, masukan kalau bisa adakan juga tafsir dari ibnu katsir atw assa'di atw atthobari dan jg utk qorinya tlg tmbhkn lainnya spt abu bakar asatiri, ali annajmi dll. Syukron jazakumulloh khoiron smg sukses dan barokah serta mnjdi ladang amal jariyah bagi pembuatnya dan timnya",5,1,"alhamdulillah suka dg aplikasi al quran ini simple jelas membantu dalam hafalan dan muroja'ah, alhamdulillah semakin berkembang dan sangat bermanfaat bagi kaum muslimin yg ingin belajar quran dan menghapalnya, masukan kalau bisa adakan juga tafsir dari ibnu katsir atw assa'di atw atthobari dan jg utk qorinya tlg tmbhkn lainnya spt abu bakar asatiri, ali annajmi dll. syukron jazakumulloh khoiron smg sukses dan barokah serta mnjdi ladang amal jariyah bagi pembuatnya dan timnya","alhamdulillah suka dg aplikasi al quran simple membantu hafalan muroja'ah, alhamdulillah berkembang bermanfaat kaum muslimin yg belajar quran menghapalnya, masukan adakan tafsir ibnu katsir atw assa'di atw atthobari jg utk qorinya tlg tmbhkn spt abu bakar asatiri, ali annajmi dll. syukron jazakumulloh khoiron smg sukses barokah mnjdi ladang amal jariyah pembuatnya timnya","alhamdulillah suka dg aplikasi al quran simple membantu hafalan muroja'ah, alhamdulillah berkembang bermanfaat kaum muslimin yg belajar quran menghapalnya, masukan adakan tafsir ibnu katsir atw assa'di atw atthobari jg utk qorinya tlg tmbhkn spt abu bakar asatiri, ali annajmi dll. syukron jazakumulloh khoiron smg sukses barokah mnjdi ladang amal jariyah pembuatnya timnya","['alhamdulillah', 'suka', 'dg', 'aplikasi', 'al', 'quran', 'simple', 'membantu', 'hafalan', ""muroja'ah"", ',', 'alhamdulillah', 'berkembang', 'bermanfaat', 'kaum', 'muslimin', 'yg', 'belajar', 'quran', 'menghapalnya', ',', 'masukan', 'adakan', 'tafsir', 'ibnu', 'katsir', 'atw', ""assa'di"", 'atw', 'atthobari', 'jg', 'utk', 'qorinya', 'tlg', 'tmbhkn', 'spt', 'abu', 'bakar', 'asatiri', ',', 'ali', 'annajmi', 'dll', '.', 'syukron', 'jazakumulloh', 'khoiron', 'smg', 'sukses', 'barokah', 'mnjdi', 'ladang', 'amal', 'jariyah', 'pembuatnya', 'timnya']","['alhamdulillah', 'suka', 'dg', 'aplikasi', 'al', 'quran', ' sederhana', 'membantu', 'hafalan', ""muroja'ah"", ',', 'alhamdulillah', 'berkembang', 'bermanfaat', 'kaum', 'muslimin', ' yang', 'belajar', 'quran', 'menghapalnya', ',', 'masukan', ' ada', 'tafsir', 'ibnu', 'katsir', ' atau', ""assa'di"", ' atau', 'atthobari', ' juga', ' untuk', 'qorinya', ' tolong', 'tmbhkn', ' seperti', 'abu', 'bakar', 'asatiri', ',', 'ali', 'annajmi', ' dan lain lain', '.', 'syukron', 'jazakumulloh', 'khoiron', 'semoga', 'sukses', 'barokah', 'mnjdi', 'ladang', 'amal', 'jariyah', 'pembuatnya', 'timnya']","['alhamdulillah', 'suka', 'dg', 'al', 'quran', 'sederhana', 'bantu', 'hafal', 'muroja ah', 'alhamdulillah', 'kembang', 'manfaat', 'kaum', 'muslimin', 'yang', 'ajar', 'quran', 'menghapalnya', 'masuk', 'ada', 'tafsir', 'ibnu', 'katsir', 'atau', 'assa di', 'atau', 'atthobari', 'juga', 'untuk', 'qorinya', 'tolong', 'tmbhkn', 'seperti', 'abu', 'bakar', 'asatiri', 'ali', 'annajmi', 'dll', 'syukron', 'jazakumulloh', 'khoiron', 'moga', 'sukses', 'barokah', 'mnjdi', 'ladang', 'amal', 'jariyah', 'buat', 'tim']",<FreqDist with 48 samples and 51 outcomes>,"[('alhamdulillah', 2), ('quran', 2), ('atau', 2), ('suka', 1), ('dg', 1)]"
