content,score
"Saya tdk tahu apakah ini kebijakan baru aplikasi/bug di aplikasi. Jadi saya biasa menggunakan fitur jadwal sholat di aplikasi selain al-qur'annya. Tp saya baru sdr knp di widget jadwal sholat tertera keterangan hny utk user premium sj. Saya pun akhirnya install ulang aplikasi, tp sayang ternyata masih sm. Saya sgt kecewa krn para user gratis pun jg tetap membutuhkan jadwal sholat, apalagi fitur ini sangat membantu. Namun, buktinya tdk bs dicantumkan krn tdk ada opsi shg ratingnya diturunkan jd 1",1
tiba-tiba ada versi premium.. Saya kira aplikasi ini memudahkan dan membantu.. malah ujung-ujungnya di KOMERSIALKAN .... Semoga developer di berikan harta yg melimpah sehingga di mampukah berdakwah tanpa mencari peruntungan di dalam nya... Barokallahufikum!,2
"Sekian lama menggunakan aplikasi ini, akhirnya tampilan widget untuk jadwal shalat tidak bisa ditampilkan lagi, karena sudah diperuntukkan untuk pelanggan premium saja 😭 Sudah tdk gratissss untuk kalangan bawah 😭 ""Berlomba-lombalah dalam hal kebaikan, mungkin jdi wasilah dari amal jariyah yg dikerjakan"" 😁",4
"Assalamualaikum developer, mohon widgetnya tetap di free-kan dong, soalnya sangat membantu saya untuk paham waktu solat tepat waktu. Saya doakan semoga dapat pahala yg berlipat ganda seandainya permohonan saya ditanggapi tim developer.",1
Assalamualaikum. Saya sudah beberapa tahun memakai aplikasi ini untuk membaca Al-Qur'an maupun melihat jadwal shalat. Namun untuk sekarang saya kasih bintang satu karena untuk widget jadwal shalat harus premium dulu padahal sebelumnya tidak begitu.,1
"Assalamu'alaikum.. Untuk update terbaru sangat tidak efektif malah komersil, widget waktu sholat hanya versi ""premium"" tolong dibaca para pendownload dan aplikator. Ini sih namanya seperti ulama-ulama terkenal di Indonesia berkedok peci memakai sorban tp jual beli rokok & obat-obatan herbal",1
"Assalammualaikum, admin ini kompas kiblat nya susah harus menyingkron calibrasi angka 8, saya sudah mencoba sampai tangan sama pegel, tidak muncul juga kompas nya, bagaimana ini ya ? Mohon di respon. Terimakasih",3
"Bintang 1 dulu, widget yg tadinya gratis malah harus jadi member premium dulu 😞, enggak bisa liat lagi dah jadwal sholat didepan layar kecuali masuk ke aplikasinya 😢, nanti qlo udah gratis lagi baru dikasi ⭐ lebih",1
"Masa buat widget jadwal sholat aja sekarang dipremiumin. Sekurang itukah uang dari ads di aplikasinya? Jadi niatnya sekarang mau uang lebih, lebih, lebih atau nyebarin kebaikan.",1
"Padahal fitur widget jadwal sholatnya sangat bermanfaat buat pengingat waktu sholat, setelah update malah harus upgrade berbayar.. sangat disayangkan sekali fitur pengingat ibadah malah dijadikan komersil 👎",1
Aplikasi Al quran sangat bermampaat da sangat praktis .selain bisa untuk membaca Al quran bisa untuk membaca terjemah dan tafsirmya .selain dari itu juga bisa untuk menentukan jam waktu solat bulan tangal dn tahun hijriah sehinggasangat membantu terutama pada bulan Ramadan untuk menentukan waktu berbuka puasa waktu sahur dan imsak .Dan masih banyak lagi manfaat lainnya .Saya sangat menyukai aplikasi ini .,5
Bg.tolong buat aplikasi iqro audio.tapi dengan huruf yg ada tanda tawjid dan bisa dihilangkan tandanya.saya yakin bisa dan mudah. soalnya tim programmer sudah sukses bikin aplikasi quran audio yang rumit ini jadi terlihat mudah user friendly.,5
"Aplikasi sangat membantu dalam membaca Alquran baaan Arab maupun artinya sangat jelas dan tidak ada keliru sangat baik aplikasi ini paling mantap dan keren, semoga amal jariyah yg membuat aplikasi ini terus mengalir sampai keturunannya aamiin. Jangan lupa doain saya juga hehe😁🙏",5
Sangat bagus memudahkan kita membaca Al-Qur'an di mana saja dan kapan saja dan mengetahui jadwal sholat dan masih banyak informasi lain lainnya yg sangat bermanfaat...jazakallah khair🙏,5
"Nyenyak banget kalo pas mau tidur ditemenin sama bacaan al qur'an. Semoga setiap orang dibalik aplikasi ini dilipat gandakan rezekinya sama Allah🤲 Amiin. *UPDATE : "" Yang bilang aplikasi ini ada iklan, mungkin itu iklan dari hp lu sendiri, atau karna sering buka situs 18++, trus lu pencet ALLOW di situsnya makanya kebawa script iklan 18++ di HP lu "" Gw make aplikasi AL-Qur'an ni data hidup 24 jam nonstop, belum pernah gw liat iklan 1 pun di Aplikasi ini. Tolol jangan di piara """,5
Alhamdulillah saya menggunakan aplikasi ini untuk hafalan dan untuk mendengarkan murottal tapi ada yg kurang itu tolong buatkan juga aplikasi untuk menghafalkan bacaan sholat supaya tidak ada yang salah bacaan nya sekian terimakasih,5
"apk yg sangat bermanfaat, surat surat nya ful,disertai artinya juga sama hukum hukum bacaannya. aplikasi ini memang terbest menurut gw. makasih buat developerny telah membuat apk Al-Qur'an indonesia ini. salam developernya. sekian dr saya",5
"MasyaAllah fleksibel sekali saya jadi mudah membaca Alquran dimanapun saya berada, dari textnya jelas tidak membuat bingung membacanya, fitur2nya juga lengkap, sejauh ini , ini aplikasi Alquran yg paling saya suka, praktis tidak ribet, iklannya pun menyesuaikan, really love it",5
Aplikasi muslim yang paling bagus simple tpi lumayan lengkap pula menunya menurut saya. 👍 Semoga yang membuat aplikasi ini tabungan pahala mengalir deras dan di terima oleh Allah SWT AMIEN. 🙏😍,5
Sangat membantu untuk memudahkan belajar baca Al-Qur'an dengan benar dan waktu belajar lebih fleksibel dan nyaman.,5
Sangat bagus.... saya sering menghapal pakai aplikasi ini Edit: oh yah satu hal yang lupa saya bilang kalo untuk audio murottalnya tolong di perbanyak lagi yah kalo boleh tolong tambahin audio murottalnya Yasser al dosarry dan Muhamad luhaidan🥰,5
"Sangat bermanfaat banget,saya sangat suka sekali. barang kali ada versi yang lebih lengkap nya untuk setiap huruf ada tajwid nya, termasuk...tapi ini sangat luar biasa",5
"Assalamualaikum teman²semua menurut saya pribadi Al Quran Indonesia ini berguna banget bisa dibawa kemana mana,terus kalau pengen hafalan pas berpergian juga bisa buka aplikasi ini Saya saranin kalau teman²butuh aplikasi ini jangan lupa download ya😊",5
Sangat bermanfaat sekali bagi para pemula pembaca Al Qur'an atau bagi orang yg cara bacanya masih terbata² cara pengucapannya. Apalagi dipandu dgn terjemahan dan lantunan para qori internasional yg sangat recommended sekali buat para keluarga pecinta dan pembaca Al Qur'an.,5
"Kadang bookmark tidak bisa tersimpan. Alternatifnya saya tandai pake fitur terakhir baca. Tambahan: selalu online, bahkan saat saya coba pada ayat yg lain dgn title bookmark yang sama, langsung otomatis tersimpan. Saya coba kembali pada ayat yg bermasalah tadi, tetap tidak bisa. Saya coba bookmark dgn title bookmark yg berbeda anehnya bisa tersimpan. Perlu diketahui, saya buat beberapa title bookmark untuk menyimpan beberapa kegiatan bacaan saya.",4
"bismillahirrahmanirrahim,assalamualaikum warahmatullahi wabarakatuh ada sedikit saran buat aplikasi Al-Qur'an Indonesia kalo bisa tolong tambahkan para syekh atau ulama saat adzan jadi bisa pilih adzan siapa gitu min jadi tidak itu-itu saja dari keseluruhan sudah bagus min cuma tolong kalo bisa tambahkan ulama atau syekh saat berkumandang adzan🙏🏻 terimakasih.. waalaikumsalam warahmatullahi wabarakatuh",5
"Sangat Bagus, dilengkapi dengan tajwid berwarna. Sangat cocok utk semua umur dan sangat mudah utk dipahami dan digunakan utk belajar dan mengajar. Serta utk ssrana menghafal Alqur'an bagi pemula maupun tingkat lanjut. Segera download di Mobile Phone mu masing masing. Jangan sampai ketinggalan.",5
"sangat bermanfaat untuk kaum muslimin dengan adanya aplikasi alqur'an Indonesia, dapat membaca, mendengarkan Kalam ilahi serta mengetahui waktu sholat dimanapun dan kapanpun, jazakillah khoiron katshiron",5
"Masya Allah...aplikasinya bagus. Adzan nya juga berbunyi tepat waktu, alhamdulillah, sesuai dengan tempat tinggal saya. Lalu Qurannya juga memudahkan untuk dibaca dan pengunduhan juga cepet dan mudah. Suka sekali, barakallah untuk aplikasinya dan sang pembuat aplikasinya.",5
"Bookmark kelemahannya : [1]. Jika copy ayat tidak bisa diurut (tergantung waktu copy) shg sulit membaca ayat yg tartil, spt: dari ayat 284 sd 286. [2]. pilihan lihat surat atau lihat jus dpt dihilangkan, shg tdk ribet, & sdh cukup ada folder tsb.",4
"Aplikasinya sudah bagus, Alhamdulillah udh saya pake selama 3 tahun buat baca² atau dengerin ayat Alquran, tetapi alangkah baiknya bagi developer menambahkan fitur ""Pencarian"" di aplikasi ini agar tidak scroll scroll atau nyari surah maupun ayat",5
"Assalamualaikum.. terimakasih aplikasi Al quran indonesia sudah sangat membantu kegiatan"" ibadah,kajian,tadabur al quran dan jg lengkap dgn waktu sholatnya.",5
"bagus , aplikasi ini sangat berguna bagi saya ,, alasan saya download ini karna di suruh hafal surat Al ma'un , dan saya tau aplikasi ini dari teman, surat nya juga ada suaranya ,dan udah lengkap sama artinya , bisa juga mengingatkan kita sholat, ini menurut saya yaa.",5
"Saran : tambahkan fitur Register, yg bsa di gunakan untuk menyimpan rekaman riwayat terakhir kita baca/ngaji.. pengalaman saya, HP kmarin ilang akhirnya lupa sampe surat mana bacaan tilawah saya.. But so far so good lah..",5
"MASYAA ALLAAH... terimah-kasih ya ALLAAH dan juga yang di beri hidayah membuat aplikasi AL-QUR'AN ini... aplikasinya MASYAA ALLAAH sangat Bagus... semoga tidak terdapat kesalahan satu titik, baris, dan huruf dalam aplikasi ini karena bisa merubah makna dan artinya,, Semoga menjadi menjadi ladang pahala amal jariyah buat kita semua... dan semoga ALLAAH SUBHANAHU WATA'ALA merahmati kita semua terutama yang buat aplikasi AL-QUR'AN ini... JAZAAKALLAAH KHOIR...",5
"Mantul, Di bawah ada yg pake hp note 8 katanya pakai aplikasi ini hang ! berarti hp lu ada ketempelan jin itu bro... itu baru hp nya, bentar lagi orangnya juga ikutan hang ! saya aja pake 3310 lancar... buat telepon !",5
"Laporan, fitur widget pada kolom tidak muncul waktu sholat seperti biasanya. Hanya background kosong, masalah tersebut muncul setelah update terakhir kali. Sudah saya copot lalu pasang ulang bahkan hapus data lalu pasang setting ulang lagi tetap belum benar. Tolong segera perbaiki",2
"Alhamdulillah sangat suka dengan aplikasi ini karena sangat membantu dalam menanti waktu² sholat, menentukan arah kiblat dimanapun berada serta mempermudah memperbaiki cara membaca Al Qur'an dengan benar, Insha'Allah,,, ,,, Aplikasi ini telah menemani kami sekitar 5 tahun sejak mengenalnya, Alhamdulillah terima kasih banyak yaa telah menghadirkan aplikasi ini dalam perjalanan hidup kami,,, 😊👍🏻👍🏻🙏🏻🙏🏻",5
Fiturnya lengkap dan sangat memudahkan user untuk mengakses al qur'an dimana saja kapan saja. Hanya sedikit kesulitan untuk mencari ayat spesifik dengan keyword yang mungkin masih perlu dipelajari,5
"Jazakallahu khairan pahala mengalir untuk pembuat aplikasi ini,sungguh bermanfaat untuk belajar baca Al-quran yang lebih baik. Fitu share dengan berbagai tampilan juga bagus Brakallahu fiik dan masukan Bisa kah menambahkan fitur favorit atau palylist untuk surat2 yang hanya ingin didengar, agar lebih mudah untuk locat2 surat, tanpa harus diplay beruntun.",5
"aplikasinya bagus, bisa disetting tulisannya maupun terjemahannya. ada beberapa versi murrotal juga jadi gak bosen kalo lagi ngulang deres",5
Mempermudah membaca Alquran dimana saja dan kapan saja kerena saat ini manusia gen Z lebih asyik bawa-bawa handphone dengan adanya Al-Qur'an digital insyaallah bisa membawa kebaikan juga untuk pengguna handphone agar tetap bisa membaca Alqur'an,5
"Sudah lma pkai aplikasi alqur'an ini cuma sekarang caranya, harus mncari kmbli di playstore... tdk bsa dipsng pd dftar layar hp.. jd sdkit ribet.. tdk sprti dlu tinggal klik lngsung bsa cri surat yg mw di baca",5
sangat bagus! aplikasi ini offline dan kalau data internet hidup aplikasi ini gak ada iklannya jadi gak terganggu buka aplikasi ini. Btw aplikasi ini ada pengingat waktu sholat disertai Adzan trus bisa di atur sendiri atau disesuaikan sendiri.,5
"Assalamualaikum admin, aplikasi Al-Qur'an ini sangat bagus. Bisa mengingatkan kita untuk senantiasa membaca Al- Qur'an. Tetapi, apakah bisa fiturnya ditambah seperti doa-doa harian, dzikir, dan sholawat. Waassalaam",5
Sangat bermanfaat. Cuma fitur arah kiblatnya susah digunakan. Semoga kedepan fitur arah kiblatnya bisa digunakan tanpa harus menggoyangkan angka 8.,5
"Murrotal ini sangat bermanfaat bagi diri saya pribadi karena bentuk offline, kapan & dimana saja dapat diputar/didengar tanpa iklan, semoga murrotal ini tetap komitz tanpa iklan.",4
"alhamdulillah... dengan meng-install aplikasi ini saya merasa senang sekali karena di setiap wkt , alarm adzan selalu berbunyi ,mungkin karena saya pakai HP terbaru dengan ram 16, soalnya di hp lama meng-install aplikasi yg sama RAM 6 alarm adzan jarang banget bunyinya ,",5
"alhamdulillah, aplikasinya simpel, sangat berguna, hanya terkadang kurang sinkron dengan jadwal sholat di tempat kami, beda 2 menit. Untuk fitur lainnya, sangat mudah mendonlod murottal, lihat qiblat akurat, dan terjemahan per kata juga baik sekali. Terima kasih.",5
Trimksh dgn apk ini sangat membantu untuk memahami serta sangat jelas dan mudah di fahami selain ada latin serta audio jugak ada penjelasan beserta artinya.🤗🥰😘😘,5
"Alhamdulillah, sangat membantu. bisa membaca Qur'an dimanapun & kpn pun, kecuali di tempat2 yg dilarang. semoga semakin keren & menjadi amal ibadah untuk yg membuat aplikasi ini serta para pendukungnya",5
Baarokalloh mantap...mendekati sempurna.. Jadi mudah utk membaca Al Qur'an kapanpun dan di manapun selama kita blm batal wudhu nya...,5
"Pak tolong di setiap surat dikasih menu tanda, bintang atau apa, pokoknya bisa untuk pemberian tanda untuk di baca lagi, jadi saya gak cari lagi kalau mau baca surat itu, jadi di menu utama tinggal masuk kesurat itu, tolong ya pak",4
"Alhamdulillah suka dg aplikasi al quran ini simple jelas membantu dalam hafalan dan muroja'ah, alhamdulillah semakin berkembang dan sangat bermanfaat bagi kaum muslimin yg ingin belajar quran dan menghapalnya, masukan kalau bisa adakan juga tafsir dari ibnu katsir atw assa'di atw atthobari dan jg utk qorinya tlg tmbhkn lainnya spt abu bakar asatiri, ali annajmi dll. Syukron jazakumulloh khoiron smg sukses dan barokah serta mnjdi ladang amal jariyah bagi pembuatnya dan timnya",5
"Sangat membantu saya dalam membaca Al-qur'an. Krn dlam Al-qur'an yg saya punya terkadang ada yg tidak jelas huruf N tanda baca nya. Subhanallah ini sangat membantu. Semoga rezeki kita slalu d'mudah kn Allah SWT. N sungguh tidak ada yg sia"" d'dunia ini jika kita slalu mendekat kn diri kepada Allah SWT.",5
"Aplikasi nya super mantap.. Cukup lengkap Satu kendala saya saat lagi jauh dari Masjid dan lingkungannya kurang support untuk mengetahui arah kiblat Kalibrasi kompas nya tidak bekerjasama sudah di goyangkan ikuti instruksi gak bisa2,, mau stengah jam aku lakuin berkali-kali tetep gak bisa Mohon bantuannya",5
"Sangat disayangkan, setelah update, jump ke nomor ayat tujuan tidak seperti sediakala, bukankah keyborad dapat juga ditampilkan bersamaan dengan kolom input data ketika kita ingin pergi ke surah dan nomor ayat?",5
"Terimakasih tim pengembang, aplikasi ini sudah sangat baik. Saran untuk pengembang, saya mengimpikan dapat mendengar arti ayat² al Quran dalam bahasa Indonesia yang bisa saya dengar berulang² melalui aplikasi ini. Semoga dapat terwujud.",5
"Assalammualikum admin, kalo bisa di tambah qorinya. Syekh al mathrud dan syekh raad al khudri. Untuk aplikasi bagus. Kalo bisa di buat tampilan baru dengan dibagi tiga warna seperti mushab aslinya. Untuk memudahkan dalam hafalan...semoga sukses selalu buat tim dan menjadi amal jariyah.",5
Dengan aplikasi Al Qur'an Indonesia saya terbantu bisa dg mudah membaca dimana saja dan bisa membaca terjemahan sekaligus bisa memperbaiki kesalahan saat membaca,5
"Aplikasi AL-QURAN ini sangat membantu saya dalam ibadah, isinya juga lumayan lengkap, ada jadwal sholat beserta alarm adzannya, ada murrotalnya, ada bahasa latin beserta artinya, ada tanggal hijriyahnya, bisa baca QURAN dimanapun dan bisa ditandai juga terakhir bacanya, pokoknya sangat membantu sekali, terimakasih",5
"Assallamu'allaikum wr wb ...Sangat membantu sekali di dalam kita ingin membaca ( ALQURAN ) baik utk belajar dalam mendalaminya,mengkaji ,makna , isi arti dari apa yg terkandung di dalamnya...mudah dan praktis.... tersedia dalam bentuk Aplikasi 🙏🙏🙏",5
