content,score,Label,textCaseFolding,textStopWord,textClean,textTokens,teksNormalized,textSteam
"Saya sudah lama pakai apk ini,namun karena sekarang fitur widget jadwal sholat sudah harus premium baru bisa digunakan, maka saya uninstal aplikasi ini. Apk Alqur’an kok dibuat preminum. Dan juga kekurangan lainnya pengingat waktu sholat tidak ada. Sayang sekali developernya membuat kebijakan yang merugikan",1,-1,"saya sudah lama pakai apk ini,namun karena sekarang fitur widget jadwal sholat sudah harus premium baru bisa digunakan, maka saya uninstal aplikasi ini. apk alqur’an kok dibuat preminum. dan juga kekurangan lainnya pengingat waktu sholat tidak ada. sayang sekali developernya membuat kebijakan yang merugikan","pakai apk ini,namun fitur widget jadwal sholat premium digunakan, uninstal aplikasi ini. apk alqur’an preminum. kekurangan pengingat sholat ada. sayang developernya kebijakan merugikan","pakai apk ini,namun fitur widget jadwal sholat premium digunakan, uninstal aplikasi ini. apk alqur’an preminum. kekurangan pengingat sholat ada. sayang developernya kebijakan merugikan","['pakai', 'apk', 'ini', ',', 'namun', 'fitur', 'widget', 'jadwal', 'sholat', 'premium', 'digunakan', ',', 'uninstal', 'aplikasi', 'ini', '.', 'apk', 'alqur', '’', 'an', 'preminum', '.', 'kekurangan', 'pengingat', 'sholat', 'ada', '.', 'sayang', 'developernya', 'kebijakan', 'merugikan']","['pakai', ' aplikasi', 'ini', ',', 'namun', 'fitur', 'widget', 'jadwal', 'sholat', 'premium', 'digunakan', ',', ' copot', 'aplikasi', 'ini', '.', ' aplikasi', 'alqur', '’', 'an', 'preminum', '.', 'kekurangan', 'pengingat', 'sholat', 'ada', '.', 'sayang', 'developernya', 'kebijakan', 'merugikan']","['pakai', ' aplikasi', 'ini', ',', 'namun', 'fitur', 'widget', 'jadwal', 'sholat', 'premium', 'digunakan', ',', ' copot', 'aplikasi', 'ini', '.', ' aplikasi', 'alqur', '’', 'an', 'preminum', '.', 'kekurangan', 'pengingat', 'sholat', 'ada', '.', 'sayang', 'developernya', 'kebijakan', 'merugikan']"
"Terimakasih Al Qur'an Indonesia, akhirnya saya kebagian juga untuk kehilangan widget jadwal sholat nya, padahal itu sangat membantu, terlebih lagi karena pekerjaan kita berhubungan dengan perjalanan, yang biasanya perjalanan kita menyesuaikan dengan jadwal sholat, sekali lagi terimakasih, jazakallah khoiran katsiran.",4,1,"terimakasih al qur'an indonesia, akhirnya saya kebagian juga untuk kehilangan widget jadwal sholat nya, padahal itu sangat membantu, terlebih lagi karena pekerjaan kita berhubungan dengan perjalanan, yang biasanya perjalanan kita menyesuaikan dengan jadwal sholat, sekali lagi terimakasih, jazakallah khoiran katsiran.","terimakasih al qur'an indonesia, kebagian kehilangan widget jadwal sholat nya, membantu, pekerjaan berhubungan perjalanan, perjalanan menyesuaikan jadwal sholat, terimakasih, jazakallah khoiran katsiran.","terimakasih al qur'an indonesia, kebagian kehilangan widget jadwal sholat nya, membantu, pekerjaan berhubungan perjalanan, perjalanan menyesuaikan jadwal sholat, terimakasih, jazakallah khoiran katsiran.","['terimakasih', 'al', ""qur'an"", 'indonesia', ',', 'kebagian', 'kehilangan', 'widget', 'jadwal', 'sholat', 'nya', ',', 'membantu', ',', 'pekerjaan', 'berhubungan', 'perjalanan', ',', 'perjalanan', 'menyesuaikan', 'jadwal', 'sholat', ',', 'terimakasih', ',', 'jazakallah', 'khoiran', 'katsiran', '.']","[' terima kasih', 'al', ""qur'an"", 'indonesia', ',', 'kebagian', 'kehilangan', 'widget', 'jadwal', 'sholat', 'nya', ',', 'membantu', ',', 'pekerjaan', 'berhubungan', 'perjalanan', ',', 'perjalanan', 'menyesuaikan', 'jadwal', 'sholat', ',', ' terima kasih', ',', 'jazakallah', 'khoiran', 'katsiran', '.']","[' terima kasih', 'al', ""qur'an"", 'indonesia', ',', 'kebagian', 'kehilangan', 'widget', 'jadwal', 'sholat', 'nya', ',', 'membantu', ',', 'pekerjaan', 'berhubungan', 'perjalanan', ',', 'perjalanan', 'menyesuaikan', 'jadwal', 'sholat', ',', ' terima kasih', ',', 'jazakallah', 'khoiran', 'katsiran', '.']"
"Setelah di update, widget jadwal sholat hanya untuk versi premium. Padahal fitur itu sangat memudahkan saya untuk melihat jadwal sholat. Iklan juga semakin banyak. Komplain juga 100% tidak mungkin di dengar developer. Saya pikir apk ini untuk memudahkan orang2, tau nya di KOMERSIL kan juga.",1,-1,"setelah di update, widget jadwal sholat hanya untuk versi premium. padahal fitur itu sangat memudahkan saya untuk melihat jadwal sholat. iklan juga semakin banyak. komplain juga 100% tidak mungkin di dengar developer. saya pikir apk ini untuk memudahkan orang2, tau nya di komersil kan juga.","update, widget jadwal sholat versi premium. fitur memudahkan jadwal sholat. iklan banyak. komplain 100% dengar developer. pikir apk memudahkan orang2, tau nya komersil juga.","update, widget jadwal sholat versi premium. fitur memudahkan jadwal sholat. iklan banyak. komplain 100% dengar developer. pikir apk memudahkan orang2, tau nya komersil juga.","['update', ',', 'widget', 'jadwal', 'sholat', 'versi', 'premium', '.', 'fitur', 'memudahkan', 'jadwal', 'sholat', '.', 'iklan', 'banyak', '.', 'komplain', '100', '%', 'dengar', 'developer', '.', 'pikir', 'apk', 'memudahkan', 'orang2', ',', 'tau', 'nya', 'komersil', 'juga', '.']","[' terbaru', ',', 'widget', 'jadwal', 'sholat', 'versi', 'premium', '.', 'fitur', 'memudahkan', 'jadwal', 'sholat', '.', 'iklan', 'banyak', '.', 'komplain', '100', '%', 'dengar', 'developer', '.', 'pikir', ' aplikasi', 'memudahkan', 'orang2', ',', ' tahu', 'nya', 'komersil', 'juga', '.']","[' terbaru', ',', 'widget', 'jadwal', 'sholat', 'versi', 'premium', '.', 'fitur', 'memudahkan', 'jadwal', 'sholat', '.', 'iklan', 'banyak', '.', 'komplain', '100', '%', 'dengar', 'developer', '.', 'pikir', ' aplikasi', 'memudahkan', 'orang2', ',', ' tahu', 'nya', 'komersil', 'juga', '.']"
"Kecewa. Udah Instal sejak lama sekarang malah premium2 an. Al-Quran kenapa pakai premium segala. Makai widget jadwal sholat udah gak bisa. Waktunya Uninstall, nyari apk yg lain aja.",1,-1,"kecewa. udah instal sejak lama sekarang malah premium2 an. al-quran kenapa pakai premium segala. makai widget jadwal sholat udah gak bisa. waktunya uninstall, nyari apk yg lain aja.","kecewa. udah instal premium2 an. al-quran pakai premium segala. makai widget jadwal sholat udah gak bisa. uninstall, nyari apk yg aja.","kecewa. udah instal premium2 an. al-quran pakai premium segala. makai widget jadwal sholat udah gak bisa. uninstall, nyari apk yg aja.","['kecewa', '.', 'udah', 'instal', 'premium2', 'an', '.', 'al-quran', 'pakai', 'premium', 'segala', '.', 'makai', 'widget', 'jadwal', 'sholat', 'udah', 'gak', 'bisa', '.', 'uninstall', ',', 'nyari', 'apk', 'yg', 'aja', '.']","['kecewa', '.', ' sudah', ' pasang', 'premium2', 'an', '.', 'al-quran', 'pakai', 'premium', 'segala', '.', ' pakai', 'widget', 'jadwal', 'sholat', ' sudah', 'gak', 'bisa', '.', ' copot', ',', ' mencari', ' aplikasi', ' yang', ' saja', '.']","['kecewa', '.', ' sudah', ' pasang', 'premium2', 'an', '.', 'al-quran', 'pakai', 'premium', 'segala', '.', ' pakai', 'widget', 'jadwal', 'sholat', ' sudah', 'gak', 'bisa', '.', ' copot', ',', ' mencari', ' aplikasi', ' yang', ' saja', '.']"
"Sudah beberapa tahun pakai menemani di manapun, dr masalah widget beda tanggal dan waktu, skrg setelah update widget nya berubah premium 🥺 hemm ...",3,0,"sudah beberapa tahun pakai menemani di manapun, dr masalah widget beda tanggal dan waktu, skrg setelah update widget nya berubah premium 🥺 hemm ...","pakai menemani manapun, dr widget beda tanggal waktu, skrg update widget nya berubah premium 🥺 hemm ...","pakai menemani manapun, dr widget beda tanggal waktu, skrg update widget nya berubah premium  hemm ...","['pakai', 'menemani', 'manapun', ',', 'dr', 'widget', 'beda', 'tanggal', 'waktu', ',', 'skrg', 'update', 'widget', 'nya', 'berubah', 'premium', 'hemm', '...']","['pakai', 'menemani', 'manapun', ',', ' dari', 'widget', 'beda', 'tanggal', 'waktu', ',', ' sekarang', ' terbaru', 'widget', 'nya', 'berubah', 'premium', 'hemm', '...']","['pakai', 'menemani', 'manapun', ',', ' dari', 'widget', 'beda', 'tanggal', 'waktu', ',', ' sekarang', ' terbaru', 'widget', 'nya', 'berubah', 'premium', 'hemm', '...']"
"Maaf kecewa banget, widget jadwal solat sekarang hanya untuk premium, padahal di appsnya aja udah ada iklan yang lumayan lama, kenapa widget itu yang selama ini sangat membantu malah kena (harus premium), review ini bakal saya ubah ke bintang 5 kalo widget jadwal sholat kembali gratis 🙏🏻",3,0,"maaf kecewa banget, widget jadwal solat sekarang hanya untuk premium, padahal di appsnya aja udah ada iklan yang lumayan lama, kenapa widget itu yang selama ini sangat membantu malah kena (harus premium), review ini bakal saya ubah ke bintang 5 kalo widget jadwal sholat kembali gratis 🙏🏻","maaf kecewa banget, widget jadwal solat premium, appsnya aja udah iklan lumayan lama, widget membantu kena (harus premium), review ubah bintang 5 kalo widget jadwal sholat gratis 🙏🏻","maaf kecewa banget, widget jadwal solat premium, appsnya aja udah iklan lumayan lama, widget membantu kena (harus premium), review ubah bintang 5 kalo widget jadwal sholat gratis ","['maaf', 'kecewa', 'banget', ',', 'widget', 'jadwal', 'solat', 'premium', ',', 'appsnya', 'aja', 'udah', 'iklan', 'lumayan', 'lama', ',', 'widget', 'membantu', 'kena', '(', 'harus', 'premium', ')', ',', 'review', 'ubah', 'bintang', '5', 'kalo', 'widget', 'jadwal', 'sholat', 'gratis']","['maaf', 'kecewa', 'banget', ',', 'widget', 'jadwal', 'solat', 'premium', ',', 'appsnya', ' saja', ' sudah', 'iklan', 'lumayan', 'lama', ',', 'widget', 'membantu', 'kena', '(', 'harus', 'premium', ')', ',', ' ulasan', 'ubah', 'bintang', '5', ' kalau', 'widget', 'jadwal', 'sholat', 'gratis']","['maaf', 'kecewa', 'banget', ',', 'widget', 'jadwal', 'solat', 'premium', ',', 'appsnya', ' saja', ' sudah', 'iklan', 'lumayan', 'lama', ',', 'widget', 'membantu', 'kena', '(', 'harus', 'premium', ')', ',', ' ulasan', 'ubah', 'bintang', '5', ' kalau', 'widget', 'jadwal', 'sholat', 'gratis']"
"masyaallah tabarokallah... Al-qur'an Indonesia ini yg paling jelas, lugas terjemahannye ada pengaturan terjemahan perkatanya juga, ada audio korinya juga ada tanda tajwid nya juga, pokonya se pendek pengetahuan saya ini adalah Al-qur'an digital terlengkap fitur2 layanannya 👍 Dan Al-Qur'an ini terjemahan nya bagus juga tepat tidak keliru terutama pada surat Almaidah ayat 51 janganlah kamu jadikan orang yahudi dan Nasrani pemimpin! 👍👍👍👍👍👍👍👍",5,1,"masyaallah tabarokallah... al-qur'an indonesia ini yg paling jelas, lugas terjemahannye ada pengaturan terjemahan perkatanya juga, ada audio korinya juga ada tanda tajwid nya juga, pokonya se pendek pengetahuan saya ini adalah al-qur'an digital terlengkap fitur2 layanannya 👍 dan al-qur'an ini terjemahan nya bagus juga tepat tidak keliru terutama pada surat almaidah ayat 51 janganlah kamu jadikan orang yahudi dan nasrani pemimpin! 👍👍👍👍👍👍👍👍","masyaallah tabarokallah... al-qur'an indonesia yg jelas, lugas terjemahannye pengaturan terjemahan perkatanya juga, audio korinya tanda tajwid nya juga, pokonya pendek pengetahuan al-qur'an digital terlengkap fitur2 layanannya 👍 al-qur'an terjemahan nya bagus keliru surat almaidah ayat 51 jadikan orang yahudi nasrani pemimpin! 👍👍👍👍👍👍👍👍","masyaallah tabarokallah... al-qur'an indonesia yg jelas, lugas terjemahannye pengaturan terjemahan perkatanya juga, audio korinya tanda tajwid nya juga, pokonya pendek pengetahuan al-qur'an digital terlengkap fitur2 layanannya  al-qur'an terjemahan nya bagus keliru surat almaidah ayat 51 jadikan orang yahudi nasrani pemimpin! ","['masyaallah', 'tabarokallah', '...', ""al-qur'an"", 'indonesia', 'yg', 'jelas', ',', 'lugas', 'terjemahannye', 'pengaturan', 'terjemahan', 'perkatanya', 'juga', ',', 'audio', 'korinya', 'tanda', 'tajwid', 'nya', 'juga', ',', 'pokonya', 'pendek', 'pengetahuan', ""al-qur'an"", 'digital', 'terlengkap', 'fitur2', 'layanannya', ""al-qur'an"", 'terjemahan', 'nya', 'bagus', 'keliru', 'surat', 'almaidah', 'ayat', '51', 'jadikan', 'orang', 'yahudi', 'nasrani', 'pemimpin', '!']","['masyaallah', 'tabarokallah', '...', ""al-qur'an"", 'indonesia', ' yang', 'jelas', ',', 'lugas', 'terjemahannye', 'pengaturan', 'terjemahan', 'perkatanya', 'juga', ',', 'audio', 'korinya', 'tanda', 'tajwid', 'nya', 'juga', ',', ' pokok', 'pendek', 'pengetahuan', ""al-qur'an"", 'digital', 'terlengkap', 'fitur2', 'layanannya', ""al-qur'an"", 'terjemahan', 'nya', 'bagus', 'keliru', 'surat', 'almaidah', 'ayat', '51', 'jadikan', 'orang', 'yahudi', 'nasrani', 'pemimpin', '!']","['masyaallah', 'tabarokallah', '...', ""al-qur'an"", 'indonesia', ' yang', 'jelas', ',', 'lugas', 'terjemahannye', 'pengaturan', 'terjemahan', 'perkatanya', 'juga', ',', 'audio', 'korinya', 'tanda', 'tajwid', 'nya', 'juga', ',', ' pokok', 'pendek', 'pengetahuan', ""al-qur'an"", 'digital', 'terlengkap', 'fitur2', 'layanannya', ""al-qur'an"", 'terjemahan', 'nya', 'bagus', 'keliru', 'surat', 'almaidah', 'ayat', '51', 'jadikan', 'orang', 'yahudi', 'nasrani', 'pemimpin', '!']"
"aplikasi ini sangat membantu saat berpergian jauh kita bisa tau waktu solat kapan jadi saat diperjalanan tidak pernah tinggal solat,aplikasi ini the best pokoknya👍👍👍.dan murottal nya sangat merdu enak dengernya pokok nya aplikasi ini sangat bagus cocok untuk orang yang sedang ada banyak urusan atau berpergian jauh.",5,1,"aplikasi ini sangat membantu saat berpergian jauh kita bisa tau waktu solat kapan jadi saat diperjalanan tidak pernah tinggal solat,aplikasi ini the best pokoknya👍👍👍.dan murottal nya sangat merdu enak dengernya pokok nya aplikasi ini sangat bagus cocok untuk orang yang sedang ada banyak urusan atau berpergian jauh.","aplikasi membantu berpergian tau solat diperjalanan tinggal solat,aplikasi the best pokoknya👍👍👍.dan murottal nya merdu enak dengernya pokok nya aplikasi bagus cocok orang urusan berpergian jauh.","aplikasi membantu berpergian tau solat diperjalanan tinggal solat,aplikasi the best pokoknya.dan murottal nya merdu enak dengernya pokok nya aplikasi bagus cocok orang urusan berpergian jauh.","['aplikasi', 'membantu', 'berpergian', 'tau', 'solat', 'diperjalanan', 'tinggal', 'solat', ',', 'aplikasi', 'the', 'best', 'pokoknya.dan', 'murottal', 'nya', 'merdu', 'enak', 'dengernya', 'pokok', 'nya', 'aplikasi', 'bagus', 'cocok', 'orang', 'urusan', 'berpergian', 'jauh', '.']","['aplikasi', 'membantu', 'berpergian', ' tahu', 'solat', 'diperjalanan', 'tinggal', 'solat', ',', 'aplikasi', 'the', ' terbaik', 'pokoknya.dan', 'murottal', 'nya', 'merdu', 'enak', 'dengernya', 'pokok', 'nya', 'aplikasi', 'bagus', 'cocok', 'orang', 'urusan', 'berpergian', 'jauh', '.']","['aplikasi', 'membantu', 'berpergian', ' tahu', 'solat', 'diperjalanan', 'tinggal', 'solat', ',', 'aplikasi', 'the', ' terbaik', 'pokoknya.dan', 'murottal', 'nya', 'merdu', 'enak', 'dengernya', 'pokok', 'nya', 'aplikasi', 'bagus', 'cocok', 'orang', 'urusan', 'berpergian', 'jauh', '.']"
Tiba-tiba jadwal sholatnya ga muncul di widget ☹️ kudu yg premium yg bisa. Aseli parah bgt ini. Tolong kembalinya jadwal sholat di widget tanpa harus premium.,1,-1,tiba-tiba jadwal sholatnya ga muncul di widget ☹️ kudu yg premium yg bisa. aseli parah bgt ini. tolong kembalinya jadwal sholat di widget tanpa harus premium.,jadwal sholatnya ga muncul widget ☹️ kudu yg premium yg bisa. aseli parah bgt ini. tolong kembalinya jadwal sholat widget premium.,jadwal sholatnya ga muncul widget ☹️ kudu yg premium yg bisa. aseli parah bgt ini. tolong kembalinya jadwal sholat widget premium.,"['jadwal', 'sholatnya', 'ga', 'muncul', 'widget', '☹️', 'kudu', 'yg', 'premium', 'yg', 'bisa', '.', 'aseli', 'parah', 'bgt', 'ini', '.', 'tolong', 'kembalinya', 'jadwal', 'sholat', 'widget', 'premium', '.']","['jadwal', 'sholatnya', 'ga', 'muncul', 'widget', '☹️', ' harus', ' yang', 'premium', ' yang', 'bisa', '.', 'aseli', 'parah', ' banget', 'ini', '.', 'tolong', 'kembalinya', 'jadwal', 'sholat', 'widget', 'premium', '.']","['jadwal', 'sholatnya', 'ga', 'muncul', 'widget', '☹️', ' harus', ' yang', 'premium', ' yang', 'bisa', '.', 'aseli', 'parah', ' banget', 'ini', '.', 'tolong', 'kembalinya', 'jadwal', 'sholat', 'widget', 'premium', '.']"
"bagus untuk mengingatkan waktu sholat, karena ada fitur widget di layar rumah jadi gk perlu buka aplikasi. tapi sekarang gk bisa pakai widgetnya, harus bayar. padahal bisa bernilai pahala jariyah. maaf saya uninstal, sama aja lihat google kalo mau tau jadwal sholat",3,0,"bagus untuk mengingatkan waktu sholat, karena ada fitur widget di layar rumah jadi gk perlu buka aplikasi. tapi sekarang gk bisa pakai widgetnya, harus bayar. padahal bisa bernilai pahala jariyah. maaf saya uninstal, sama aja lihat google kalo mau tau jadwal sholat","bagus sholat, fitur widget layar rumah gk buka aplikasi. gk pakai widgetnya, bayar. bernilai pahala jariyah. maaf uninstal, aja lihat google kalo tau jadwal sholat","bagus sholat, fitur widget layar rumah gk buka aplikasi. gk pakai widgetnya, bayar. bernilai pahala jariyah. maaf uninstal, aja lihat google kalo tau jadwal sholat","['bagus', 'sholat', ',', 'fitur', 'widget', 'layar', 'rumah', 'gk', 'buka', 'aplikasi', '.', 'gk', 'pakai', 'widgetnya', ',', 'bayar', '.', 'bernilai', 'pahala', 'jariyah', '.', 'maaf', 'uninstal', ',', 'aja', 'lihat', 'google', 'kalo', 'tau', 'jadwal', 'sholat']","['bagus', 'sholat', ',', 'fitur', 'widget', 'layar', 'rumah', 'gk', 'buka', 'aplikasi', '.', 'gk', 'pakai', 'widgetnya', ',', 'bayar', '.', 'bernilai', 'pahala', 'jariyah', '.', 'maaf', ' copot', ',', ' saja', 'lihat', 'google', ' kalau', ' tahu', 'jadwal', 'sholat']","['bagus', 'sholat', ',', 'fitur', 'widget', 'layar', 'rumah', 'gk', 'buka', 'aplikasi', '.', 'gk', 'pakai', 'widgetnya', ',', 'bayar', '.', 'bernilai', 'pahala', 'jariyah', '.', 'maaf', ' copot', ',', ' saja', 'lihat', 'google', ' kalau', ' tahu', 'jadwal', 'sholat']"
"Widget waktu sholat jadi premium ya.. tapi tetep bisa cek di dalem aplikasi kok, orang orang marah karena jadi berbayar, padahal mah kalo memang butuh widget tinggal bayar aja toh ga terlalu mahal untuk lifetime subscribe, kalo gamau ya tinggal buka apps nya",5,1,"widget waktu sholat jadi premium ya.. tapi tetep bisa cek di dalem aplikasi kok, orang orang marah karena jadi berbayar, padahal mah kalo memang butuh widget tinggal bayar aja toh ga terlalu mahal untuk lifetime subscribe, kalo gamau ya tinggal buka apps nya","widget sholat premium ya.. tetep cek dalem aplikasi kok, orang orang marah berbayar, mah kalo butuh widget tinggal bayar aja ga mahal lifetime subscribe, kalo gamau ya tinggal buka apps nya","widget sholat premium ya.. tetep cek dalem aplikasi kok, orang orang marah berbayar, mah kalo butuh widget tinggal bayar aja ga mahal lifetime subscribe, kalo gamau ya tinggal buka apps nya","['widget', 'sholat', 'premium', 'ya', '..', 'tetep', 'cek', 'dalem', 'aplikasi', 'kok', ',', 'orang', 'orang', 'marah', 'berbayar', ',', 'mah', 'kalo', 'butuh', 'widget', 'tinggal', 'bayar', 'aja', 'ga', 'mahal', 'lifetime', 'subscribe', ',', 'kalo', 'gamau', 'ya', 'tinggal', 'buka', 'apps', 'nya']","['widget', 'sholat', 'premium', ' iya', '..', 'tetep', 'cek', 'dalem', 'aplikasi', 'kok', ',', 'orang', 'orang', 'marah', 'berbayar', ',', 'mah', ' kalau', 'butuh', 'widget', 'tinggal', 'bayar', ' saja', 'ga', 'mahal', 'lifetime', 'subscribe', ',', ' kalau', 'gamau', ' iya', 'tinggal', 'buka', ' aplikasi', 'nya']","['widget', 'sholat', 'premium', ' iya', '..', 'tetep', 'cek', 'dalem', 'aplikasi', 'kok', ',', 'orang', 'orang', 'marah', 'berbayar', ',', 'mah', ' kalau', 'butuh', 'widget', 'tinggal', 'bayar', ' saja', 'ga', 'mahal', 'lifetime', 'subscribe', ',', ' kalau', 'gamau', ' iya', 'tinggal', 'buka', ' aplikasi', 'nya']"
"iklan sudah sangat meresahkan, aplikasi bagus tapi banyak iklan... sama update terakhir widget sudah gak bisa dipasang lagi kecuali premium atau berbayar, padahal berguna untuk daftar waktu sholat.. akhirnya beralih ke aplikasi lain...",2,-1,"iklan sudah sangat meresahkan, aplikasi bagus tapi banyak iklan... sama update terakhir widget sudah gak bisa dipasang lagi kecuali premium atau berbayar, padahal berguna untuk daftar waktu sholat.. akhirnya beralih ke aplikasi lain...","iklan meresahkan, aplikasi bagus iklan... update widget gak dipasang kecuali premium berbayar, berguna daftar sholat.. beralih aplikasi lain...","iklan meresahkan, aplikasi bagus iklan... update widget gak dipasang kecuali premium berbayar, berguna daftar sholat.. beralih aplikasi lain...","['iklan', 'meresahkan', ',', 'aplikasi', 'bagus', 'iklan', '...', 'update', 'widget', 'gak', 'dipasang', 'kecuali', 'premium', 'berbayar', ',', 'berguna', 'daftar', 'sholat', '..', 'beralih', 'aplikasi', 'lain', '...']","['iklan', 'meresahkan', ',', 'aplikasi', 'bagus', 'iklan', '...', ' terbaru', 'widget', 'gak', 'dipasang', 'kecuali', 'premium', 'berbayar', ',', 'berguna', 'daftar', 'sholat', '..', 'beralih', 'aplikasi', 'lain', '...']","['iklan', 'meresahkan', ',', 'aplikasi', 'bagus', 'iklan', '...', ' terbaru', 'widget', 'gak', 'dipasang', 'kecuali', 'premium', 'berbayar', ',', 'berguna', 'daftar', 'sholat', '..', 'beralih', 'aplikasi', 'lain', '...']"
